Point ID,Label,Annual_Precipitation,Distance_to_Nearest_Karst_Feature,Distance_to_Nearest_Water_body,Elevation_(m),Hydrualic_Head_Difference,IAS_Thickness,LULC,Overburden_Thickness,SAS_Thickness,Shear_Waves_Velocities,Slope,Surface_Geology,TPI
985.0,0.0,1260.0,22371.64648,492.328949,21.0,9.448800087,19.81200027,1000.0,41.42160034,18.52400017,238.7383118,0.128375649,7.0,7.780916214
986.0,0.0,1318.0,7014.516602,152.6751404,13.0,-0.304800004,0.0,6000.0,20.61999893,20.61999893,300.0167542,0.565668583,7.0,-2.064595222
988.0,0.0,1316.0,10388.10645,756.9449463,18.0,0.304800004,0.0,6000.0,26.83919907,26.83919907,252.7900696,0.009135066,7.0,-1.091206551
989.0,0.0,1258.0,23079.30859,633.4423828,20.0,9.753600121,28.34640121,1000.0,55.66160202,27.31520081,324.7842712,0.690084398,7.0,8.000101089
990.0,0.0,1293.0,2243.570068,42.42848969,1.0,-3.96239996,0.0,1000.0,19.89760017,18.89760017,225.6304779,0.338134736,7.0,-6.051695824
991.0,0.0,1255.0,23516.30664,700.416687,16.0,1.524000049,13.71600056,1000.0,37.33599854,23.61999893,484.2267456,0.817181766,7.0,3.323786259
992.0,0.0,1305.0,7904.791016,123.4598694,19.0,-2.133599997,0.0,6000.0,28.75360107,25.75360107,237.5387421,0.386728674,7.0,-3.702612162
993.0,0.0,1279.0,14218.87012,437.6078796,9.0,0.0,20.11680031,6000.0,39.78479767,18.66799927,261.2297058,0.274081558,7.0,-2.798455715
994.0,0.0,1276.0,12496.08105,234.2079468,8.0,0.304800004,21.33600044,1000.0,46.40480042,25.06879997,225.4525909,0.640436113,2.0,-0.946040154
995.0,0.0,1280.0,11341.17383,123.4637909,7.0,1.219200015,27.12720108,1000.0,41.13759995,13.01040077,221.290329,0.038404059,7.0,-2.051203251
997.0,0.0,1302.0,5525.025879,234.3871765,6.0,-1.828799963,0.0,4000.0,22.76399994,21.76399994,235.9891052,0.092127845,7.0,-4.306962967
998.0,0.0,1281.0,10853.20996,189.4092712,9.0,1.219200015,24.38400078,1000.0,37.04160309,13.6576004,213.9577179,0.199060932,7.0,-2.494102478
999.0,0.0,1257.0,26469.42578,161.8095856,6.0,-0.914399981,0.0,1000.0,54.46319962,56.46319962,343.5483398,0.404040694,7.0,-3.812711239
1000.0,0.0,1271.0,16767.11719,381.8554688,10.0,0.609600008,40.23360062,1000.0,56.32960129,16.09600067,233.2995911,0.001784607,2.0,-2.220854044
1001.0,0.0,1287.0,12847.79102,437.5880737,21.0,8.229599953,12.19200039,1000.0,29.53440094,13.38000011,416.2994995,0.393176168,7.0,4.312761307
1002.0,0.0,1258.0,24752.2207,182.1185455,13.0,3.352800131,31.39439964,1000.0,53.23360062,23.75360107,229.7828522,0.327410817,7.0,0.746795177
1003.0,0.0,1255.0,26574.19727,708.5049438,21.0,4.572000027,23.46960068,8000.0,57.27120209,32.80160141,329.0133057,0.904614925,7.0,2.234969616
1004.0,0.0,1274.0,13599.83105,95.027771,9.0,0.609600008,20.11680031,1000.0,48.62400055,26.50720024,224.2016144,0.178928822,2.0,0.077534676
1005.0,0.0,1316.0,5770.59375,59.87355804,9.0,0.609600008,0.0,1000.0,17.53440094,18.53440094,216.0756226,0.075660102,7.0,0.508643627
1006.0,0.0,1316.0,9549.357422,59.87326431,3.0,0.0,0.0,1000.0,12.44880009,15.44880009,237.10849,0.138384715,7.0,-1.172525883
1007.0,0.0,1267.0,12137.46973,30.06400871,6.0,-2.133599997,12.49680042,5000.0,33.43199921,22.93519974,236.7825317,0.322328806,2.0,-3.425466299
1008.0,0.0,1308.0,7386.905762,190.0641479,10.0,-2.133599997,0.0,1000.0,18.83919907,17.83919907,257.7896729,0.469078392,7.0,-4.303767204
1009.0,0.0,1294.0,3831.351563,318.8007813,5.0,-3.96239996,0.0,8000.0,22.98320007,23.28800011,239.2242126,0.268828869,7.0,-5.182572365
1013.0,0.0,1257.0,26189.3125,566.5916748,7.0,3.048000097,28.65120125,1000.0,48.45280075,21.80160141,314.5822144,0.255450428,7.0,-0.038936615
1014.0,0.0,1297.0,4539.491211,179.6187744,11.0,-2.743200064,0.0,1000.0,28.37360001,25.37360001,238.2789612,0.193960503,7.0,-3.040102005
1015.0,0.0,1313.0,2461.436768,277.1130371,10.0,-0.304800004,0.0,1000.0,10.60960007,10.60960007,350.3602905,0.546205282,7.0,-3.988551617
1016.0,0.0,1291.0,2356.726563,295.8779297,10.0,0.914399981,14.32560062,1000.0,20.97280121,5.647199631,381.6535645,1.248785615,7.0,-5.730711937
1017.0,0.0,1277.0,10948.41309,42.42840195,8.0,0.914399981,25.90800095,1000.0,43.35680008,17.14400101,213.6669464,0.148487732,2.0,-0.870963573
1018.0,0.0,1255.0,24593.70313,1124.64563,17.0,8.83920002,17.37360001,1000.0,43.21279907,25.83919907,232.5345917,0.422216833,7.0,7.162991047
1019.0,0.0,1291.0,14419.25586,108.2595749,18.0,8.83920002,17.67840004,1000.0,28.36320114,10.68480015,300.1021729,0.930176318,7.0,3.319578171
1020.0,0.0,1293.0,20247.23242,424.2483215,10.0,2.133599997,22.86000061,1000.0,34.99359894,12.13360023,423.4075012,0.365920752,7.0,-4.343996525
1021.0,0.0,1310.0,4272.446777,108.2594223,16.0,11.58240032,0.0,1000.0,16.0,16.0,239.5486298,1.106606245,7.0,5.951615334
1022.0,0.0,1310.0,3291.095703,407.3207703,23.0,14.02080059,0.0,6000.0,21.47599983,21.47599983,344.2073364,0.480431587,7.0,11.42744255
1023.0,0.0,1261.0,17055.08398,60.12805557,3.0,-2.133599997,17.67840004,1000.0,26.46960068,8.791200638,194.7003021,0.130871534,2.0,-4.101154327
1024.0,0.0,1285.0,6931.336914,210.4476929,6.0,-0.914399981,14.6303997,1000.0,20.02080154,5.390399933,343.1203918,0.403857827,2.0,-5.680981636
1025.0,0.0,1295.0,2187.433105,119.7454681,11.0,2.743200064,14.6303997,1000.0,20.14400101,3.989599705,430.0050659,0.316766173,7.0,-2.078119278
1026.0,0.0,1301.0,4300.061035,123.9280548,32.0,23.77440071,13.71600056,1000.0,37.18159866,22.46559906,393.1557922,0.312739164,7.0,17.37848282
1027.0,0.0,1265.0,20694.6875,498.8391113,15.0,7.010400295,29.56559944,1000.0,49.13759995,19.09600067,327.5942078,0.212609619,7.0,5.600158215
1028.0,0.0,1305.0,6111.140137,90.19126892,7.0,-0.609600008,0.0,6000.0,8.828800201,9.828800201,237.4067078,0.668143511,7.0,2.677250862
1029.0,0.0,1292.0,13353.41895,180.3838806,25.0,14.93519974,14.93519974,1000.0,31.70560074,16.770401,233.1942749,0.51303184,7.0,10.54338169
1030.0,0.0,1287.0,19106.79688,300.6401672,20.0,9.753600121,22.55520058,1000.0,42.86000061,19.30480003,344.77948,0.317874193,7.0,6.108454704
1031.0,0.0,1305.0,6210.991699,134.3399811,9.0,-1.828799963,0.0,1000.0,11.13360023,11.13360023,239.9438324,0.950845838,7.0,-5.840950966
1032.0,0.0,1252.0,27464.51953,349.4937134,9.0,-0.609600008,28.34640121,1000.0,52.89120102,24.5447998,364.6173706,0.561922491,7.0,-4.496274948
1033.0,0.0,1316.0,7684.780762,537.3585205,9.0,2.133599997,0.0,1000.0,15.09600067,16.18160057,259.7737732,0.346613169,7.0,0.633983612
1034.0,0.0,1308.0,6649.355957,59.87306976,11.0,-4.267199993,0.0,6000.0,14.35280037,14.35280037,242.6309052,1.075590253,7.0,-6.694698334
1036.0,0.0,1287.0,12805.7627,268.6807861,14.0,9.448800087,13.71600056,1000.0,20.09600067,8.380000114,416.2994995,0.624319077,7.0,5.403676987
1037.0,0.0,1320.0,5860.182617,777.4244995,7.0,0.609600008,0.0,2000.0,14.31519985,17.31520081,217.5335999,0.086666025,7.0,0.330193043
1039.0,0.0,1283.0,19528.92383,161.8001404,21.0,11.88720036,29.87039948,2000.0,45.99359894,15.12319946,331.6965942,0.664386392,7.0,8.701429367
1041.0,0.0,1253.0,26948.56641,94.70445251,9.0,-0.914399981,26.21280098,1000.0,51.67200089,24.45919991,235.7649384,0.196205497,7.0,-3.811766863
1042.0,0.0,1263.0,22258.52148,351.7256165,8.0,2.43840003,32.30879974,1000.0,47.01440048,14.70560074,239.0726624,0.206759721,7.0,-0.200659752
1043.0,0.0,1282.0,16274.33887,123.9236526,15.0,7.619999886,18.59280014,1000.0,35.72640228,18.13360023,367.721283,0.198687449,7.0,3.342927933
1044.0,0.0,1291.0,2838.602051,59.87267303,11.0,3.352800131,12.80160046,1000.0,20.75360107,4.427999973,443.8961182,2.331666231,7.0,-3.825232506
1045.0,0.0,1271.0,16139.89844,483.9333496,9.0,0.0,34.74720001,1000.0,49.23360062,14.4864006,228.0572968,0.040899616,7.0,-1.35041666
1047.0,0.0,1310.0,919.6398315,201.4962769,7.0,-2.43840003,8.83920002,1000.0,14.92479992,6.085599899,321.7644958,0.1767333,7.0,-9.996826172
1048.0,0.0,1257.0,27843.01563,189.4089508,10.0,-0.609600008,25.60320091,1000.0,51.45280075,25.84959984,332.8371887,0.409200609,7.0,-3.506440639
1049.0,0.0,1323.0,1387.170532,94.70566559,7.0,-1.524000049,0.0,1000.0,12.4864006,14.4864006,275.8905334,0.54990679,7.0,-1.605903625
1050.0,0.0,1255.0,17761.24609,89.80863953,7.0,-2.43840003,21.64080048,1000.0,30.16480064,7.524000168,198.788147,0.20987089,2.0,-4.483573914
1052.0,0.0,1286.0,18989.25,180.3841248,21.0,11.58240032,27.73680115,1000.0,44.7743988,16.03759956,297.0302124,0.50671488,7.0,7.902612209
1053.0,0.0,1280.0,13105.5293,169.6987915,7.0,0.914399981,24.99360085,1000.0,43.27120209,16.0583992,222.019516,0.055680592,7.0,-2.065414906
1054.0,0.0,1263.0,21344.55859,765.8515625,10.0,3.048000097,30.47999954,1000.0,46.88080215,16.4008007,327.5942078,0.19035843,7.0,-0.128550053
1056.0,0.0,1271.0,16998.4082,123.4636765,7.0,0.609600008,39.01440048,1000.0,51.80559921,12.79120064,233.1333466,0.067138307,2.0,-2.286831379
1058.0,0.0,1255.0,27292.26953,577.7755127,12.0,0.304800004,31.69919968,1000.0,58.32960129,28.84959984,332.1478271,0.069145538,7.0,-2.399707794
1059.0,0.0,1290.0,4698.256836,256.7243347,11.0,3.657599926,8.83920002,1000.0,16.18160057,3.12319994,338.8035278,0.947989404,7.0,-2.871902466
1060.0,0.0,1285.0,12285.78613,175.1109009,8.0,-0.914399981,17.37360001,1000.0,25.06879997,7.695199966,332.1270752,1.0356884,7.0,-6.668857574
1061.0,0.0,1224.0,21038.21289,152.675827,30.0,7.924799919,28.34640121,1000.0,45.84960175,17.19839859,225.0491638,0.182608575,7.0,-2.601955414
1062.0,0.0,1238.0,4005.035156,282.7862854,46.0,8.229599953,26.21280098,1000.0,55.14400101,24.93120003,323.9654236,1.456317902,3.0,9.760250092
1063.0,0.0,1230.0,14033.36914,474.7287292,31.0,8.534399986,33.22320175,8000.0,60.56559753,31.03759956,236.622818,0.337952256,7.0,-0.79662323
1064.0,0.0,1268.0,21817.52539,169.7227783,30.0,7.315199852,38.10000229,6000.0,78.4631958,40.36320114,233.4123077,0.099487431,7.0,3.518821716
1065.0,0.0,1251.0,11033.17578,60.12268066,19.0,3.048000097,43.28160095,8000.0,64.72000122,22.43840027,275.9785461,0.333494127,7.0,1.002353668
1066.0,0.0,1254.0,27657.90039,360.5157471,17.0,-2.743200064,72.84719849,2000.0,100.2104034,27.36320114,226.6321869,0.391306341,7.0,-1.434614182
1067.0,0.0,1229.0,14474.81738,108.0892181,38.0,6.096000195,24.68880081,1000.0,47.14400101,21.4552002,336.602417,1.373276353,7.0,0.647712708
1068.0,0.0,1229.0,17701.01953,120.247879,33.0,8.83920002,34.13759995,1000.0,61.95600128,27.5135994,258.7318726,0.257879376,7.0,1.165866852
1069.0,0.0,1267.0,22320.46875,466.645752,30.0,7.924799919,42.97679901,6000.0,85.77839661,43.80160141,215.6418762,0.15941599,7.0,3.449041367
1070.0,0.0,1236.0,9389.814453,127.2693787,44.0,7.315199852,23.16480064,1000.0,50.70560074,28.76000023,300.5554199,0.520632088,3.0,3.986282349
1071.0,0.0,1285.0,10219.52637,538.9024048,24.0,6.096000195,37.18560028,4000.0,66.97679901,29.79120064,237.7961121,0.233581334,7.0,5.715426445
1072.0,0.0,1269.0,22311.0,1018.337158,28.0,7.010400295,38.70960236,2000.0,77.68240356,36.97280121,237.7432709,0.041020032,7.0,4.305131912
1073.0,0.0,1271.0,12449.22852,760.1473389,22.0,-1.828799963,41.45280075,1000.0,68.02479553,26.5720005,246.9861298,1.342017531,7.0,-4.11687088
1074.0,0.0,1232.0,6246.599121,133.9872742,29.0,8.534399986,29.56559944,6000.0,64.35679626,38.79119873,258.8804626,0.213018358,7.0,2.300804138
1075.0,0.0,1225.0,23656.52344,209.5632324,35.0,2.133599997,10.36320019,1000.0,32.86640167,22.50320053,216.1554871,0.634809673,3.0,1.05758667
1076.0,0.0,1222.0,20112.68359,488.4107666,36.0,9.448800087,33.22320175,1000.0,60.38400269,26.16080093,234.0129852,0.31390661,3.0,1.625371933
1077.0,0.0,1267.0,21309.36719,479.0121765,22.0,5.791200161,39.31919861,6000.0,71.98719788,32.66799927,239.6720276,0.0453857,7.0,0.898220062
1078.0,0.0,1240.0,4131.691895,241.401001,37.0,6.400800228,33.52799988,1000.0,47.0583992,13.53039932,252.8343201,1.22389555,3.0,-0.590263367
1079.0,0.0,1242.0,5360.361816,436.0380859,44.0,10.05840015,22.55520058,8000.0,53.75360107,31.19839859,292.4929504,1.97478354,3.0,16.50270271
1080.0,0.0,1252.0,17556.98633,89.81295776,25.0,7.619999886,45.41519928,4000.0,92.3608017,44.94560242,211.305481,0.113292396,7.0,2.21462059
1081.0,0.0,1249.0,9505.515625,108.2606583,32.0,-1.219200015,45.41519928,1000.0,78.93920135,26.60960007,221.1561584,0.5409168,7.0,-0.869829178
1082.0,0.0,1259.0,26692.12305,2085.477051,17.0,-1.219200015,56.08320236,2000.0,86.79920197,30.7159996,238.4144287,0.171595246,7.0,0.914131165
1083.0,0.0,1257.0,22927.32617,2786.121582,20.0,3.048000097,60.65520096,2000.0,95.28559875,34.63040161,233.2437592,0.257092029,7.0,0.782974243
1084.0,0.0,1263.0,19040.28125,234.1981812,22.0,6.400800228,41.45280075,2000.0,77.16880035,34.7159996,227.8576202,0.043639548,7.0,0.886564255
1085.0,0.0,1260.0,1835.753784,634.0980835,26.0,-5.486400127,21.94560051,6000.0,40.32559967,18.38000107,228.8529663,0.0058912,2.0,-10.21958542
1086.0,0.0,1232.0,12790.41504,90.18681335,25.0,7.924799919,32.00400162,8000.0,55.17520142,0.171200037,232.2006378,0.023708766,7.0,-0.052156448
1087.0,0.0,1268.0,20908.41016,846.2757568,19.0,1.828799963,38.40480042,3000.0,66.85359955,28.44879913,236.2479553,0.155345783,7.0,-1.41617012
1088.0,0.0,1268.0,27849.66992,1022.218018,16.0,-3.352800131,53.03520203,6000.0,83.66560364,30.6303997,295.2539063,0.077706583,2.0,-2.586626053
1089.0,0.0,1270.0,3743.656006,558.3256836,54.0,23.46960068,22.55520058,7000.0,67.71600342,45.16080093,295.277832,0.252767563,3.0,21.74367332
1090.0,0.0,1268.0,25694.9043,1836.897705,13.0,-4.267199993,36.88080215,2000.0,67.5592041,30.67840004,289.1347961,0.050034784,2.0,-1.60375309
1091.0,0.0,1279.0,13508.25391,306.53125,19.0,-1.219200015,40.53839874,1000.0,64.72000122,24.18160057,228.5419464,0.973049343,7.0,-3.940958977
1092.0,0.0,1219.0,22251.04297,271.1212158,30.0,8.534399986,32.91839981,1000.0,52.25040054,20.33200073,230.1067505,0.093058534,3.0,-0.170358658
1093.0,0.0,1238.0,10290.3584,503.7591248,45.0,11.27760029,16.15439987,1000.0,50.4864006,32.33200073,323.3123169,0.387324095,3.0,5.879331589
1094.0,0.0,1237.0,15574.55957,149.6944733,34.0,7.619999886,30.47999954,1000.0,56.86000061,28.770401,228.1765137,0.345958173,3.0,1.924478531
1095.0,0.0,1260.0,1268.348755,661.317688,25.0,-4.267199993,22.86000061,4000.0,39.63040161,16.770401,252.0217133,0.241066024,2.0,-8.707611084
1096.0,0.0,1273.0,23967.04102,2913.907959,12.0,-4.267199993,35.05200195,2000.0,63.20640182,29.15439987,276.9785156,0.111043848,2.0,-2.036313057
1097.0,0.0,1223.0,16876.47266,153.2553406,33.0,9.144000053,27.73680115,1000.0,45.49679947,19.4552002,229.67276,0.173771322,3.0,-2.852529526
1098.0,0.0,1247.0,9878.675781,1613.733154,21.0,5.181600094,31.69919968,6000.0,72.81600189,41.1167984,220.8715057,0.045751695,7.0,-0.053152084
1099.0,0.0,1226.0,5614.561035,209.5634766,26.0,5.791200161,28.65120125,4000.0,58.30879974,29.6576004,232.5258331,0.448877603,7.0,2.404729843
1100.0,0.0,1262.0,3224.711182,2529.305664,16.0,1.219200015,25.60320091,4000.0,33.67839813,5.075200081,237.3623352,0.247313306,7.0,2.487301826
1101.0,0.0,1262.0,31679.20508,845.6567993,12.0,-7.315199852,49.98720169,6000.0,78.4464035,29.06879997,229.6980591,0.060234524,2.0,-2.458566666
1102.0,0.0,1229.0,15462.24902,242.1018677,32.0,7.924799919,30.17519951,1000.0,46.02080154,15.84560013,238.230896,0.353878081,3.0,0.173332214
1103.0,0.0,1229.0,21681.02539,456.3208923,39.0,2.743200064,17.98320007,1000.0,46.92480087,32.63679886,269.4292603,0.095025755,7.0,-2.476036072
1104.0,0.0,1252.0,27873.51758,457.568573,15.0,-0.304800004,74.37120056,2000.0,99.42960358,24.0583992,222.1256104,0.2183754,7.0,1.438845634
1105.0,0.0,1239.0,9566.326172,268.6427002,24.0,6.400800228,30.47999954,1000.0,64.53839874,38.0583992,233.4703064,0.773902178,7.0,1.275154114
1106.0,0.0,1227.0,8098.254883,551.3661499,22.0,4.572000027,30.47999954,4000.0,53.69919968,23.21920013,238.5603333,0.100285158,7.0,-1.136516571
1107.0,0.0,1252.0,16238.50684,30.06166077,27.0,6.096000195,37.18560028,1000.0,67.2335968,30.04800034,227.6514893,0.08666613,7.0,2.565246582
1108.0,0.0,1274.0,22193.04492,1640.688599,13.0,-1.219200015,35.96640015,2000.0,62.07279968,26.10639954,231.8828583,0.830883086,7.0,-0.321329117
1109.0,0.0,1267.0,27394.11133,868.2078857,14.0,-4.87680006,41.45280075,6000.0,73.43600464,32.98320007,247.8881378,0.060429722,2.0,-1.733648777
1110.0,0.0,1227.0,16879.35742,108.0893555,39.0,6.400800228,23.16480064,1000.0,48.75360107,25.58879852,281.3060913,0.849239945,7.0,0.274917603
1111.0,0.0,1229.0,11613.20605,330.682312,41.0,4.572000027,34.74720001,8000.0,51.0583992,16.31119919,318.039032,0.878822803,3.0,0.425075531
1112.0,0.0,1251.0,12992.3418,1949.623901,19.0,4.267199993,34.44240189,2000.0,69.29199982,34.84960175,239.7333984,0.209726766,7.0,-1.85259819
1113.0,0.0,1227.0,20784.83398,201.0092773,33.0,2.43840003,17.06879997,6000.0,40.31520081,22.24639893,257.9577637,0.040727038,7.0,-3.256530762
1114.0,0.0,1242.0,32029.125,773.612854,9.0,-5.181600094,60.35039902,3000.0,83.98080444,24.6303997,235.9916992,0.059727296,2.0,-0.921221256
1115.0,0.0,1226.0,16351.26465,133.9905701,29.0,8.534399986,28.95600128,1000.0,42.10639954,15.15040016,278.6726379,0.234473228,3.0,-0.951728821
1116.0,0.0,1235.0,14158.8252,161.7870941,32.0,8.83920002,32.61360168,2000.0,63.69919968,31.0855999,236.849823,0.141353503,7.0,0.991493225
1117.0,0.0,1233.0,15467.01172,551.5935059,37.0,12.80160046,30.78479958,1000.0,56.50720215,25.1128006,293.1525574,0.209719747,3.0,5.874000549
1118.0,0.0,1225.0,19694.81641,120.2470703,38.0,9.144000053,34.44240189,1000.0,59.64080048,25.19839859,293.0702209,0.618034184,3.0,0.10865593
1119.0,0.0,1234.0,9193.890625,247.8440857,37.0,7.315199852,20.72640038,1000.0,43.4007988,22.67440033,223.1970062,1.678046942,3.0,3.109851837
1120.0,0.0,1266.0,24230.2168,1052.17334,24.0,4.87680006,44.50080109,2000.0,81.60720062,35.10639954,276.0866089,0.165430218,7.0,3.388818741
1121.0,0.0,1245.0,11224.96875,119.7520294,25.0,8.229599953,30.17519951,7000.0,62.49040222,32.31520081,231.139801,0.287000835,7.0,2.47851181
1122.0,0.0,1233.0,8918.240234,108.0897827,34.0,6.705600262,30.47999954,1000.0,68.74720001,42.26720047,263.2741699,0.519475698,7.0,2.068546295
1123.0,0.0,1232.0,14365.96387,418.4602966,27.0,8.229599953,28.34640121,1000.0,48.33599854,19.07519913,237.4476929,0.18077597,3.0,3.100259781
1124.0,0.0,1232.0,9618.282227,403.4901123,30.0,3.657599926,28.04160118,1000.0,39.14400101,10.10239983,228.9131012,0.126529858,3.0,-7.25967598
1125.0,0.0,1233.0,10782.10352,240.4950256,40.0,6.705600262,28.34640121,6000.0,49.75360107,20.40719986,314.3352661,1.703766108,3.0,-2.249679565
1126.0,0.0,1266.0,25290.17578,576.3459473,19.0,2.743200064,44.19599915,2000.0,76.60720062,32.41120148,248.2532959,0.34974134,7.0,1.324707031
1127.0,0.0,1257.0,15863.32324,60.12331009,22.0,3.352800131,37.79520035,1000.0,64.06240082,26.26720047,216.5859375,0.182324052,7.0,-0.939344406
1128.0,0.0,1219.0,19469.57031,295.0382385,32.0,9.448800087,32.61360168,1000.0,56.38400269,23.770401,208.5034027,0.074529812,3.0,2.058334351
1129.0,0.0,1244.0,12156.72168,3668.848877,19.0,4.87680006,33.52799988,3000.0,74.77839661,41.25040054,239.3153839,0.140398383,7.0,0.325592041
1130.0,0.0,1224.0,22475.69922,210.4351807,44.0,6.705600262,25.60320091,1000.0,58.63040161,32.41759872,467.5490723,1.054061294,3.0,6.743141174
1131.0,0.0,1266.0,23954.30664,1866.147461,24.0,7.619999886,41.14799881,2000.0,77.33999634,36.19200134,233.7770996,0.048780289,7.0,4.356977463
1132.0,0.0,1226.0,23754.27734,182.1192169,43.0,1.524000049,10.66800022,6000.0,43.30479813,27.63679886,260.6521301,0.380093545,7.0,-1.66583252
1133.0,0.0,1255.0,26937.32031,548.5443726,23.0,-3.048000097,70.40879822,6000.0,104.6864014,32.27759933,230.7880402,0.055084929,7.0,-3.11598587
1134.0,0.0,1232.0,14601.08984,42.42282867,30.0,5.486400127,31.08959961,1000.0,46.15439987,15.06480026,345.5013123,1.599780679,3.0,-3.184696198
1135.0,0.0,1264.0,3923.224854,403.5563965,44.0,10.36320019,17.37360001,2000.0,60.76399994,43.39039993,361.9081116,0.061738621,3.0,14.03723526
1136.0,0.0,1239.0,14730.78223,119.7554474,23.0,0.304800004,35.35680008,8000.0,56.22320175,20.95199966,222.3319397,0.205339342,7.0,-5.479024887
1137.0,0.0,1228.0,16402.63477,180.3722382,34.0,8.83920002,32.91839981,1000.0,63.56559753,30.3423996,242.3178101,0.272740215,7.0,0.741212845
1138.0,0.0,1270.0,8353.709961,872.4088135,25.0,3.048000097,43.58639908,2000.0,72.2440033,27.6576004,270.0031128,0.112957582,7.0,4.029418945
1139.0,0.0,1244.0,6175.430664,378.8425598,43.0,7.010400295,31.39439964,1000.0,53.97280121,22.57839966,310.6781921,0.436588734,3.0,7.421022415
1140.0,0.0,1260.0,16492.43359,29.93855858,22.0,1.828799963,38.70960236,5000.0,66.50080109,28.79120064,237.5626373,0.223088533,7.0,-0.130884171
1141.0,0.0,1237.0,3425.064697,29.93867683,25.0,3.657599926,28.04160118,5000.0,34.44879913,6.102399826,301.7724915,1.568735123,3.0,-5.238019943
1142.0,0.0,1231.0,20825.68164,84.85977936,36.0,3.352800131,11.88720036,1000.0,32.64720154,20.76000023,226.96875,0.124019235,3.0,-0.337432861
1143.0,0.0,1225.0,9550.563477,590.4494019,27.0,2.43840003,30.47999954,6000.0,57.47999954,23.0,237.0775146,0.061645944,7.0,-3.215179443
1144.0,0.0,1264.0,3581.099609,29.94058037,19.0,-9.144000053,25.29840088,6000.0,40.03120041,11.73279953,283.3013306,0.756884634,2.0,-7.338684082
1145.0,0.0,1244.0,3722.019287,234.2041779,44.0,7.315199852,19.81200027,1000.0,54.97280121,35.16080093,382.0904236,2.620640278,8.0,10.47754478
1146.0,0.0,1227.0,3838.94751,282.7383423,27.0,3.352800131,28.04160118,3000.0,61.13759995,33.09600067,210.7644043,0.170149013,7.0,1.813148499
1147.0,0.0,1256.0,2738.044922,2566.32666,12.0,-4.267199993,25.90800095,4000.0,29.67840004,5.465600014,238.0363922,0.29968214,2.0,-5.238442421
1148.0,0.0,1225.0,19554.95703,216.1439667,27.0,6.705600262,31.08959961,1000.0,50.16480255,19.07519913,235.8979797,0.220208183,7.0,-0.026706696
1149.0,0.0,1227.0,13741.61133,108.0897827,26.0,7.924799919,32.30879974,8000.0,56.17520142,25.56159973,226.2726135,0.495890379,7.0,1.843488693
1150.0,0.0,1237.0,5729.703125,272.2003479,31.0,3.352800131,22.86000061,6000.0,39.229599,17.67440033,295.5401306,0.582607925,3.0,-2.47514534
1151.0,0.0,1236.0,10591.26172,283.2947693,33.0,4.572000027,24.38400078,1000.0,46.10639954,21.72240067,293.110199,0.18907167,3.0,0.209392548
1152.0,0.0,1224.0,8346.149414,108.2626419,27.0,3.048000097,29.26079941,1000.0,56.26079941,27.0,217.9667816,0.834547758,7.0,-0.051717758
1153.0,0.0,1247.0,11073.20801,546.3800659,28.0,0.609600008,42.06240082,1000.0,70.06240082,28.0,237.5163116,0.390616357,7.0,0.970415115
1154.0,0.0,1261.0,20472.64453,127.2919693,23.0,4.87680006,39.01440048,6000.0,72.68240356,31.66799927,217.8227692,0.116147652,7.0,0.17224884
1155.0,0.0,1233.0,19237.23438,134.3392487,40.0,12.19200039,33.83280182,1000.0,64.688797,30.85599899,234.8586578,0.162679866,3.0,7.170293808
1156.0,0.0,1228.0,16137.78418,284.1530457,36.0,6.400800228,19.81200027,8000.0,42.4007988,22.58879852,307.0517883,0.600166559,3.0,-4.331384659
1157.0,0.0,1256.0,16739.44922,1220.008179,33.0,7.619999886,31.69919968,4000.0,71.1000061,39.4007988,235.5624542,3.890929461,7.0,2.724061966
1158.0,0.0,1225.0,25059.55078,108.0882263,35.0,3.048000097,13.10640049,1000.0,34.69520187,21.58879852,260.6521301,0.362763584,3.0,0.13992691
1159.0,0.0,1286.0,21648.60547,700.3287964,12.0,-9.144000053,25.60320091,6000.0,56.19599915,30.59280014,305.6845703,0.096103966,2.0,-4.243456841
1160.0,0.0,1226.0,17577.29883,59.87726974,31.0,9.144000053,28.34640121,1000.0,44.10639954,21.76000023,263.5496216,0.505431354,3.0,-2.218997955
1161.0,0.0,1242.0,5102.708496,134.3362885,41.0,1.219200015,18.89760017,1000.0,50.44879913,30.55120087,468.2424927,1.856431961,3.0,-1.710277557
1162.0,0.0,1247.0,848.3726807,421.9153748,39.0,10.66800022,20.42160034,3000.0,52.7159996,34.29439926,333.0162659,0.4019306,3.0,9.494819641
1163.0,0.0,1244.0,5537.130371,389.4700317,44.0,3.96239996,32.91839981,1000.0,56.49679947,28.57839966,344.1955261,2.921627283,3.0,-2.437927246
1164.0,0.0,1254.0,22477.39844,1349.661377,22.0,6.400800228,55.16880035,6000.0,92.40879822,36.63040161,232.2352905,0.126151398,7.0,2.522367477
1165.0,0.0,1266.0,3475.430908,1339.103394,47.0,13.71600056,20.11680031,1000.0,61.93519974,42.12319946,254.9612274,0.521775663,3.0,10.11259842
1166.0,0.0,1247.0,12254.78906,3141.3479,24.0,4.267199993,33.52799988,2000.0,74.59680176,41.06880188,224.6242981,0.116730876,7.0,-1.456798553
